"unitid","institution name","year","S2020_IS.Instructional staff category","S2020_IS.Grand total","S2020_IS.Grand total men","S2020_IS.Grand total women","S2020_IS.American Indian or Alaska Native total","S2020_IS.American Indian or Alaska Native men","S2020_IS.American Indian or Alaska Native women","S2020_IS.Asian total","S2020_IS.Asian men","S2020_IS.Asian women","S2020_IS.Black or African American total","S2020_IS.Black or African American men","S2020_IS.Black or African American women","S2020_IS.Hispanic or Latino total","S2020_IS.Hispanic or Latino men","S2020_IS.Hispanic or Latino women","S2020_IS.Native Hawaiian or Other Pacific Islander total","S2020_IS.Native Hawaiian or Other Pacific Islander men","S2020_IS.Native Hawaiian or Other Pacific Islander women","S2020_IS.White total","S2020_IS.White men","S2020_IS.White women","S2020_IS.Two or more races total","S2020_IS.Two or more races men","S2020_IS.Two or more races women","S2020_IS.Race/ethnicity unknown total","S2020_IS.Race/ethnicity unknown men","S2020_IS.Race/ethnicity unknown women","S2020_IS.Nonresident alien total","S2020_IS.Nonresident alien men","S2020_IS.Nonresident alien women","IDX_HR"
"159656","Loyola University New Orleans","2020","Tenured, associate professors","49","33","16","0","0","0","4","3","1","4","2","2","3","2","1","0","0","0","35","23","12","2","2","0","1","1","0","0","0","0","-2"
"159656","Loyola University New Orleans","2020","Tenured, assistant professors","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","-2"
"159656","Loyola University New Orleans","2020","On-Tenure track total","29","12","17","0","0","0","2","1","1","1","0","1","0","0","0","0","0","0","25","10","15","0","0","0","0","0","0","1","1","0","-2"
"159656","Loyola University New Orleans","2020","On-tenure track, associate professors","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","-2"
"159656","Loyola University New Orleans","2020","On-tenure track, assistant professors","27","10","17","0","0","0","2","1","1","1","0","1","0","0","0","0","0","0","23","8","15","0","0","0","0","0","0","1","1","0","-2"
"159656","Loyola University New Orleans","2020","Not on tenure track/No tenure system system total","79","37","42","0","0","0","2","1","1","8","2","6","4","4","0","0","0","0","56","27","29","0","0","0","6","2","4","3","1","2","-2"
"159656","Loyola University New Orleans","2020","Not on tenure/no tenure system, lecturers","79","37","42","0","0","0","2","1","1","8","2","6","4","4","0","0","0","0","56","27","29","0","0","0","6","2","4","3","1","2","-2"
"162210","Washington Adventist University","2020","Not on tenure track/No tenure system system total","32","18","14","0","0","0","5","1","4","12","5","7","2","2","0","0","0","0","13","10","3","0","0","0","0","0","0","0","0","0","-2"
"162210","Washington Adventist University","2020","Not on tenure/no tenure system, professors","11","6","5","0","0","0","1","0","1","6","3","3","0","0","0","0","0","0","4","3","1","0","0","0","0","0","0","0","0","0","-2"
"162210","Washington Adventist University","2020","Not on tenure/no tenure system, associate professors","12","6","6","0","0","0","4","1","3","2","0","2","1","1","0","0","0","0","5","4","1","0","0","0","0","0","0","0","0","0","-2"
"162210","Washington Adventist University","2020","Not on tenure/no tenure system, assistant professors","9","6","3","0","0","0","0","0","0","4","2","2","1","1","0","0","0","0","4","3","1","0","0","0","0","0","0","0","0","0","-2"
"164447","American International College","2020","Tenured total","37","17","20","0","0","0","2","0","2","2","0","2","0","0","0","0","0","0","32","16","16","1","1","0","0","0","0","0","0","0","-2"
"164447","American International College","2020","Tenured, professors","13","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","4","9","0","0","0","0","0","0","0","0","0","-2"
"164447","American International College","2020","Tenured, associate professors","24","13","11","0","0","0","2","0","2","2","0","2","0","0","0","0","0","0","19","12","7","1","1","0","0","0","0","0","0","0","-2"
"164447","American International College","2020","On-Tenure track total","9","2","7","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","8","2","6","0","0","0","0","0","0","0","0","0","-2"
"164447","American International College","2020","On-tenure track, associate professors","3","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","3","0","0","0","0","0","0","0","0","0","-2"
"164447","American International College","2020","On-tenure track, assistant professors","6","2","4","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","5","2","3","0","0","0","0","0","0","0","0","0","-2"
"164447","American International College","2020","Not on tenure track/No tenure system system total","11","2","9","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","9","2","7","1","0","1","0","0","0","0","0","0","-2"
"164447","American International College","2020","Not on tenure/no tenure system, assistant professors","8","1","7","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","1","5","1","0","1","0","0","0","0","0","0","-2"
"164447","American International College","2020","Not on tenure/no tenure system, instructors","3","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","2","0","0","0","0","0","0","0","0","0","-2"
"165644","Eastern Nazarene College","2020","Tenured total","8","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","6","0","1","1","0","0","0","0","1","1","0","-2"
"165644","Eastern Nazarene College","2020","Tenured, professors","6","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","0","1","1","0","0","0","0","1","1","0","-2"
"165644","Eastern Nazarene College","2020","Tenured, associate professors","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","-2"
"165644","Eastern Nazarene College","2020","On-Tenure track total","11","7","4","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","9","6","3","0","0","0","1","1","0","0","0","0","-2"
"165644","Eastern Nazarene College","2020","On-tenure track, associate professors","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"165644","Eastern Nazarene College","2020","On-tenure track, assistant professors","10","7","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","6","3","0","0","0","1","1","0","0","0","0","-2"
"165644","Eastern Nazarene College","2020","Not on tenure track/No tenure system system total","14","8","6","0","0","0","1","0","1","2","1","1","0","0","0","0","0","0","11","7","4","0","0","0","0","0","0","0","0","0","-2"
"165644","Eastern Nazarene College","2020","Not on tenure/no tenure system, associate professors","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
"165644","Eastern Nazarene College","2020","Not on tenure/no tenure system, assistant professors","8","5","3","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","6","4","2","0","0","0","0","0","0","0","0","0","-2"
"165644","Eastern Nazarene College","2020","Not on tenure/no tenure system, instructors","4","2","2","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0","0","0","0","0","0","0","-2"
"165866","Framingham State University","2020","Tenured total","127","59","68","0","0","0","9","4","5","3","2","1","4","3","1","0","0","0","106","48","58","3","1","2","0","0","0","2","1","1","-2"
"165866","Framingham State University","2020","Tenured, professors","64","26","38","0","0","0","4","3","1","1","1","0","1","0","1","0","0","0","56","21","35","2","1","1","0","0","0","0","0","0","-2"
"165866","Framingham State University","2020","Tenured, associate professors","61","32","29","0","0","0","5","1","4","2","1","1","3","3","0","0","0","0","48","26","22","1","0","1","0","0","0","2","1","1","-2"
"165866","Framingham State University","2020","Tenured, assistant professors","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
"165866","Framingham State University","2020","On-Tenure track total","43","14","29","0","0","0","1","0","1","3","1","2","5","0","5","0","0","0","30","11","19","0","0","0","0","0","0","4","2","2","-2"
"165866","Framingham State University","2020","On-tenure track, associate professors","5","0","5","0","0","0","1","0","1","1","0","1","2","0","2","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"165866","Framingham State University","2020","On-tenure track, assistant professors","38","14","24","0","0","0","0","0","0","2","1","1","3","0","3","0","0","0","29","11","18","0","0","0","0","0","0","4","2","2","-2"
"165866","Framingham State University","2020","Not on tenure track/No tenure system system total","19","4","15","0","0","0","5","0","5","2","0","2","0","0","0","0","0","0","12","4","8","0","0","0","0","0","0","0","0","0","-2"
"165866","Framingham State University","2020","Not on tenure/no tenure system, assistant professors","17","3","14","0","0","0","5","0","5","2","0","2","0","0","0","0","0","0","10","3","7","0","0","0","0","0","0","0","0","0","-2"
"165866","Framingham State University","2020","Not on tenure/no tenure system, instructors","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
"166638","University of Massachusetts-Boston","2020","Tenured total","353","186","167","0","0","0","68","44","24","25","10","15","23","12","11","0","0","0","235","119","116","1","1","0","0","0","0","1","0","1","-2"
"166638","University of Massachusetts-Boston","2020","Tenured, professors","121","70","51","0","0","0","21","13","8","8","5","3","5","3","2","0","0","0","87","49","38","0","0","0","0","0","0","0","0","0","-2"
"166638","University of Massachusetts-Boston","2020","Tenured, associate professors","231","116","115","0","0","0","47","31","16","17","5","12","17","9","8","0","0","0","148","70","78","1","1","0","0","0","0","1","0","1","-2"
"166638","University of Massachusetts-Boston","2020","Tenured, assistant professors","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"166638","University of Massachusetts-Boston","2020","On-Tenure track total","122","56","66","2","0","2","24","7","17","12","4","8","8","5","3","0","0","0","54","27","27","3","2","1","0","0","0","19","11","8","-2"
"166638","University of Massachusetts-Boston","2020","On-tenure track, associate professors","2","1","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","-2"
"166638","University of Massachusetts-Boston","2020","On-tenure track, assistant professors","120","55","65","2","0","2","23","7","16","12","4","8","8","5","3","0","0","0","54","27","27","3","2","1","0","0","0","18","10","8","-2"
"166638","University of Massachusetts-Boston","2020","Not on tenure track/No tenure system system total","209","94","115","0","0","0","19","8","11","14","10","4","10","5","5","0","0","0","159","67","92","1","1","0","2","0","2","4","3","1","-2"
"166638","University of Massachusetts-Boston","2020","Not on tenure/no tenure system, lecturers","193","87","106","0","0","0","19","8","11","12","9","3","9","5","4","0","0","0","147","62","85","1","1","0","2","0","2","3","2","1","-2"
"166638","University of Massachusetts-Boston","2020","Not on tenure/no tenure system, no academic rank","16","7","9","0","0","0","0","0","0","2","1","1","1","0","1","0","0","0","12","5","7","0","0","0","0","0","0","1","1","0","-2"
"167729","Salem State University","2020","Tenured total","225","110","115","0","0","0","25","11","14","10","7","3","10","5","5","0","0","0","178","86","92","0","0","0","2","1","1","0","0","0","-2"
"167729","Salem State University","2020","Tenured, professors","143","70","73","0","0","0","9","5","4","3","2","1","7","4","3","0","0","0","124","59","65","0","0","0","0","0","0","0","0","0","-2"
"167729","Salem State University","2020","Tenured, associate professors","81","39","42","0","0","0","15","5","10","7","5","2","3","1","2","0","0","0","54","27","27","0","0","0","2","1","1","0","0","0","-2"
"167729","Salem State University","2020","Tenured, assistant professors","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"167729","Salem State University","2020","On-Tenure track total","53","23","30","0","0","0","9","1","8","6","4","2","3","2","1","0","0","0","30","14","16","0","0","0","1","0","1","4","2","2","-2"
"167729","Salem State University","2020","On-tenure track, associate professors","4","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","2","0","0","0","1","0","1","0","0","0","-2"
"167729","Salem State University","2020","On-tenure track, assistant professors","48","22","26","0","0","0","9","1","8","6","4","2","3","2","1","0","0","0","26","13","13","0","0","0","0","0","0","4","2","2","-2"
"167729","Salem State University","2020","On-tenure track, instructors","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"167729","Salem State University","2020","Not on tenure track/No tenure system system total","15","4","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","3","11","0","0","0","1","1","0","0","0","0","-2"
"167729","Salem State University","2020","Not on tenure/no tenure system, professors","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","-2"
"167729","Salem State University","2020","Not on tenure/no tenure system, assistant professors","6","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","1","5","0","0","0","0","0","0","0","0","0","-2"
"167729","Salem State University","2020","Not on tenure/no tenure system, instructors","7","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","6","0","0","0","0","0","0","0","0","0","-2"
"168740","Andrews University","2020","Tenured total","63","38","25","0","0","0","8","5","3","7","6","1","7","3","4","0","0","0","38","22","16","2","2","0","0","0","0","1","0","1","-2"
"168740","Andrews University","2020","Tenured, professors","49","31","18","0","0","0","8","5","3","3","2","1","5","2","3","0","0","0","30","20","10","2","2","0","0","0","0","1","0","1","-2"
"168740","Andrews University","2020","Tenured, associate professors","13","7","6","0","0","0","0","0","0","4","4","0","2","1","1","0","0","0","7","2","5","0","0","0","0","0","0","0","0","0","-2"
"168740","Andrews University","2020","Tenured, assistant professors","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"168740","Andrews University","2020","On-Tenure track total","118","67","51","0","0","0","4","0","4","20","10","10","13","9","4","0","0","0","70","44","26","2","1","1","6","2","4","3","1","2","-2"
"168740","Andrews University","2020","On-tenure track, professors","18","15","3","0","0","0","2","0","2","1","0","1","1","1","0","0","0","0","12","12","0","1","1","0","1","1","0","0","0","0","-2"
"168740","Andrews University","2020","On-tenure track, associate professors","43","20","23","0","0","0","1","0","1","9","4","5","5","5","0","0","0","0","25","11","14","0","0","0","2","0","2","1","0","1","-2"
