"unitid","institution name","year","S2010_F.Tenure status and academic rank of full-time instruction/research/public service staff","S2010_F_RV.Grand total","S2010_F_RV.Grand total men","S2010_F_RV.Grand total women","S2010_F_RV.American Indian or Alaska Native total","S2010_F_RV.American Indian or Alaska Native men","S2010_F_RV.American Indian or Alaska Native women","S2010_F_RV.Asian total","S2010_F_RV.Asian men","S2010_F_RV.Asian women","S2010_F_RV.Black or African American total","S2010_F_RV.Black or African American men","S2010_F_RV.Black or African American women","S2010_F_RV.Hispanic or Latino total","S2010_F_RV.Hispanic or Latino men","S2010_F_RV.Hispanic or Latino women","S2010_F_RV.Native Hawaiian or Other Pacific Islander total","S2010_F_RV.Native Hawaiian or Other Pacific Islander men","S2010_F_RV.Native Hawaiian or Other Pacific Islander women","S2010_F_RV.White total","S2010_F_RV.White men","S2010_F_RV.White women","S2010_F_RV.Two or more races total","S2010_F_RV.Two or more races men","S2010_F_RV.Two or more races women","S2010_F_RV.Race/ethnicity unknown total","S2010_F_RV.Race/ethnicity unknown men","S2010_F_RV.Race/ethnicity unknown women","S2010_F_RV.Nonresident alien total","S2010_F_RV.Nonresident alien men","S2010_F_RV.Nonresident alien women","IDX_HR"
"188429","Adelphi University","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Lecturers","5","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","4","1","0","0","0","0","0","0","0","0","0","-2"
"188429","Adelphi University","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track total","116","42","74","0","0","0","15","5","10","8","1","7","4","0","4","0","0","0","89","36","53","0","0","0","0","0","0","0","0","0","-2"
"188429","Adelphi University","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, No academic rank","27","6","21","0","0","0","0","0","0","3","1","2","1","0","1","0","0","0","23","5","18","0","0","0","0","0","0","0","0","0","-2"
"188429","Adelphi University","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","27","6","21","0","0","0","0","0","0","3","1","2","1","0","1","0","0","0","23","5","18","0","0","0","0","0","0","0","0","0","-2"
"190503","Culinary Institute of America","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Professors","14","12","2","0","0","0","1","0","1","0","0","0","1","0","1","0","0","0","11","11","0","1","1","0","0","0","0","0","0","0","-2"
"190503","Culinary Institute of America","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Associate professors","51","38","13","0","0","0","0","0","0","1","0","1","1","1","0","0","0","0","47","37","10","0","0","0","2","0","2","0","0","0","-2"
"190503","Culinary Institute of America","2010","Total full-time Instruction/research/public servicey, Non-tenured not on tenure track, Assistant professors","41","29","12","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0","35","25","10","1","1","0","2","1","1","0","0","0","-2"
"190503","Culinary Institute of America","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Instructors","43","34","9","0","0","0","2","1","1","2","2","0","0","0","0","1","1","0","28","23","5","0","0","0","10","7","3","0","0","0","-2"
"190503","Culinary Institute of America","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","149","113","36","0","0","0","3","1","2","3","2","1","5","3","2","1","1","0","121","96","25","2","2","0","14","8","6","0","0","0","-2"
"190512","CUNY Bernard M Baruch College","2010","Total full-time Instruction/research/public service, Tenured, Professors","182","134","48","0","0","0","23","20","3","6","4","2","8","3","5","0","0","0","145","107","38","0","0","0","0","0","0","0","0","0","-2"
"190512","CUNY Bernard M Baruch College","2010","Total full-time Instruction/research/public service, Tenured, Associate professors","138","79","59","0","0","0","17","14","3","12","5","7","3","1","2","0","0","0","101","55","46","0","0","0","0","0","0","5","4","1","-2"
"190512","CUNY Bernard M Baruch College","2010","Total full-time Instruction/research/public service, Tenured, Assistant professors","15","8","7","0","0","0","1","1","0","0","0","0","2","0","2","0","0","0","12","7","5","0","0","0","0","0","0","0","0","0","-2"
"190512","CUNY Bernard M Baruch College","2010","Total full-time Instruction/research/public service, Tenured, Lecturers","16","10","6","0","0","0","1","1","0","3","1","2","1","1","0","0","0","0","11","7","4","0","0","0","0","0","0","0","0","0","-2"
"190512","CUNY Bernard M Baruch College","2010","Total full-time Instruction/research/public service, Tenured total","351","231","120","0","0","0","42","36","6","21","10","11","14","5","9","0","0","0","269","176","93","0","0","0","0","0","0","5","4","1","-2"
"190512","CUNY Bernard M Baruch College","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Professors","2","1","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"190512","CUNY Bernard M Baruch College","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Associate professors","10","6","4","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","3","3","0","0","0","0","0","0","3","3","0","-2"
"190512","CUNY Bernard M Baruch College","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Assistant professors","89","46","43","0","0","0","18","10","8","2","1","1","3","2","1","0","0","0","42","21","21","0","0","0","0","0","0","24","12","12","-2"
"190512","CUNY Bernard M Baruch College","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Lecturers","28","15","13","0","0","0","4","2","2","3","0","3","1","1","0","0","0","0","20","12","8","0","0","0","0","0","0","0","0","0","-2"
"190512","CUNY Bernard M Baruch College","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track total","129","68","61","0","0","0","23","12","11","6","1","5","4","3","1","0","0","0","69","37","32","0","0","0","0","0","0","27","15","12","-2"
"190512","CUNY Bernard M Baruch College","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Professors","15","11","4","0","0","0","0","0","0","3","1","2","0","0","0","0","0","0","12","10","2","0","0","0","0","0","0","0","0","0","-2"
"190512","CUNY Bernard M Baruch College","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Associate professors","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","-2"
"190512","CUNY Bernard M Baruch College","2010","Total full-time Instruction/research/public servicey, Non-tenured not on tenure track, Assistant professors","7","3","4","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","5","2","3","0","0","0","0","0","0","1","1","0","-2"
"190512","CUNY Bernard M Baruch College","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Instructors","8","5","3","0","0","0","0","0","0","2","1","1","1","1","0","0","0","0","2","1","1","0","0","0","0","0","0","3","2","1","-2"
"190512","CUNY Bernard M Baruch College","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Lecturers","11","6","5","0","0","0","0","0","0","1","0","1","1","0","1","0","0","0","9","6","3","0","0","0","0","0","0","0","0","0","-2"
"190512","CUNY Bernard M Baruch College","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","42","26","16","0","0","0","0","0","0","7","2","5","2","1","1","0","0","0","28","19","9","0","0","0","0","0","0","5","4","1","-2"
"190549","CUNY Brooklyn College","2010","Total full-time Instruction/research/public service, Tenured, Professors","187","122","65","0","0","0","10","9","1","8","6","2","9","5","4","0","0","0","160","102","58","0","0","0","0","0","0","0","0","0","-2"
"190549","CUNY Brooklyn College","2010","Total full-time Instruction/research/public service, Tenured, Associate professors","127","72","55","2","1","1","13","10","3","7","6","1","6","2","4","0","0","0","98","52","46","0","0","0","0","0","0","1","1","0","-2"
"190549","CUNY Brooklyn College","2010","Total full-time Instruction/research/public service, Tenured, Assistant professors","26","12","14","0","0","0","6","2","4","4","1","3","2","0","2","0","0","0","12","7","5","0","0","0","0","0","0","2","2","0","-2"
"190549","CUNY Brooklyn College","2010","Total full-time Instruction/research/public service, Tenured, Lecturers","8","7","1","0","0","0","1","0","1","3","3","0","2","2","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","-2"
"190549","CUNY Brooklyn College","2010","Total full-time Instruction/research/public service, Tenured total","348","213","135","2","1","1","30","21","9","22","16","6","19","9","10","0","0","0","272","163","109","0","0","0","0","0","0","3","3","0","-2"
"190549","CUNY Brooklyn College","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Professors","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"190549","CUNY Brooklyn College","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Associate professors","12","9","3","0","0","0","1","1","0","1","1","0","0","0","0","0","0","0","10","7","3","0","0","0","0","0","0","0","0","0","-2"
"190549","CUNY Brooklyn College","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Assistant professors","110","45","65","0","0","0","14","6","8","10","4","6","10","4","6","1","1","0","66","25","41","0","0","0","0","0","0","9","5","4","-2"
"190549","CUNY Brooklyn College","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Lecturers","26","12","14","0","0","0","1","0","1","0","0","0","2","0","2","0","0","0","23","12","11","0","0","0","0","0","0","0","0","0","-2"
"190549","CUNY Brooklyn College","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track total","149","67","82","0","0","0","16","7","9","11","5","6","12","4","8","1","1","0","100","45","55","0","0","0","0","0","0","9","5","4","-2"
"190549","CUNY Brooklyn College","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Professors","6","6","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","2","2","0","-2"
"190549","CUNY Brooklyn College","2010","Total full-time Instruction/research/public servicey, Non-tenured not on tenure track, Assistant professors","5","2","3","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","4","2","2","0","0","0","0","0","0","0","0","0","-2"
"190549","CUNY Brooklyn College","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Instructors","9","4","5","0","0","0","0","0","0","1","0","1","1","0","1","0","0","0","6","3","3","0","0","0","0","0","0","1","1","0","-2"
"190549","CUNY Brooklyn College","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track, Lecturers","2","0","2","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"190549","CUNY Brooklyn College","2010","Total full-time Instruction/research/public service, Non-tenured not on tenure track total","22","12","10","0","0","0","0","0","0","3","1","2","2","0","2","0","0","0","14","8","6","0","0","0","0","0","0","3","3","0","-2"
"190646","CUNY Medgar Evers College","2010","Total full-time Instruction/research/public service, Tenured, Professors","51","34","17","0","0","0","10","8","2","27","18","9","1","1","0","0","0","0","13","7","6","0","0","0","0","0","0","0","0","0","-2"
"190646","CUNY Medgar Evers College","2010","Total full-time Instruction/research/public service, Tenured, Associate professors","21","9","12","0","0","0","3","0","3","12","6","6","2","1","1","0","0","0","4","2","2","0","0","0","0","0","0","0","0","0","-2"
"190646","CUNY Medgar Evers College","2010","Total full-time Instruction/research/public service, Tenured, Assistant professors","18","6","12","0","0","0","0","0","0","12","3","9","0","0","0","0","0","0","6","3","3","0","0","0","0","0","0","0","0","0","-2"
"190646","CUNY Medgar Evers College","2010","Total full-time Instruction/research/public service, Tenured, Lecturers","24","18","6","0","0","0","0","0","0","24","18","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"190646","CUNY Medgar Evers College","2010","Total full-time Instruction/research/public service, Tenured total","114","67","47","0","0","0","13","8","5","75","45","30","3","2","1","0","0","0","23","12","11","0","0","0","0","0","0","0","0","0","-2"
"190646","CUNY Medgar Evers College","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Professors","1","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"190646","CUNY Medgar Evers College","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Associate professors","5","2","3","0","0","0","1","0","1","3","2","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"190646","CUNY Medgar Evers College","2010","Total full-time Instruction/research/public service, Non-tenured on tenure track, Assistant professors","34","14","20","0","0","0","2","1","1","23","7","16","0","0","0","0","0","0","7","6","1","0","0","0","0","0","0","2","0","2","-2"
